210.7,201.18,180.61,83,72,53,203,193,175,24.45,12.86,18.52,196.51,11.73,68,189,38.55,14.89,83.53,10.96,8.39,6.53,37.78,13.86,82.75,38.57,20.25,79.61,5.48,6.06,5.56,5.37,I
245.13,219.99,187.94,121,93,62,252,222,195,22.5,7.13,18.36,213.8,7.23,87,217,32.32,24.03,97,9.83,6.84,3.04,31.53,23.38,97.65,32.9,25.1,98.82,4.73,4.46,4.57,5.15,I
240.27,232.38,221.72,118,106,97,255,235,226,22.91,7.07,21.03,230.77,6.58,104,233,49.81,8.64,95.21,72.41,9.35,4.04,27.69,7.38,96.47,30,0,100,4.68,5.08,4.69,5.02,I
194.08,213.99,228.47,62,84,103,187,213,231,20.87,7.88,19.96,216.7,6.13,88,216,207.37,15.86,90.52,24.12,9.08,1.7,209.33,18.07,90.59,209.33,19.82,90.59,4.42,5.25,4.64,4.03,I
247.78,241.6,228.27,125,117,108,255,248,241,25.96,8.05,26.77,239.57,9.08,115,247,31.11,9.14,98.47,14.4,10.06,2.12,30.97,6.32,99.22,33.75,5.49,100,4.53,3.64,4.26,5.27,I
204.41,201.99,183.6,78,73,58,211,201,181,30.02,14.09,25.56,197.79,12.09,69,192,51.52,11.75,82.13,35.06,12.82,6.85,40,9,81.18,90,14.22,82.75,5.54,6.12,5.68,5.7,I
242.23,223.92,191.56,123,97,69,255,228,201,32.62,8.7,26.33,217.58,8.33,91,223,34.69,22.48,96.93,14,10.17,3.9,31.84,20.345,98.43,31.84,19.52,100,4.81,4.58,4.7,5.21,I
204.4,211.7,207.39,81,86,85,170,221,214,36.29,17.06,30.53,211.36,14.83,84,196,140.78,11.3,86.88,93.66,13.43,6.55,202.5,8.45,87.45,210,0,83.92,5.77,6.49,5.91,5.86,I
180.25,204.69,217.8,54,77,96,196,193,225,26.2,10.66,28.41,206.89,7.95,80,214,206.57,19.01,87.39,14.93,11.23,2.53,210,17.86,87.84,210,22.43,88.24,4.83,5.48,5.01,4.36,I
243.92,242.24,236.23,123,118,115,253,247,244,25.69,12.13,27.25,241.87,12.56,118,247,33.69,4.53,96.92,54.87,9.97,4.06,20,2.69,98.43,10,3.16,99.22,4.46,4.41,4.47,4.86,I
179.02,188.15,186.79,47,56,57,158,161,235,42.7,34.51,38.74,188.08,32.92,56,163,162.31,8.59,76.22,85.74,13.64,12.72,207.27,5.45,74.12,0,0,67.84,6.84,7.05,6.9,6.84,I
151.32,170.46,174.47,20,41,51,132,162,180,33.34,23.75,28.18,170.08,20.09,42,183,173.59,17.95,71.51,61.23,13.98,8.51,204.23,16.77,71.37,210,0,72.94,6.33,6.8,6.49,6.24,I
186.58,201.4,203.04,61,72,79,170,199,210,33.5,16.99,29.16,200.95,15.11,71,194,166.78,11.17,82.11,73.02,13.78,5.28,202.5,8.33,81.96,210.91,0,81.96,5.88,6.59,6.02,5.78,I
199.68,213.48,217.01,77,86,94,213,221,228,32.1,14.69,29.71,214.11,13.49,87,224,201.88,10.05,87.08,41.07,12.87,4.45,210,6.875,87.45,210,0,89.41,5.67,6.29,5.79,5.59,I
176.37,171.71,165.89,51,32,28,239,142,135,42.51,40.73,47.39,171.25,40.18,29,243,133.2,17.33,73.96,117.75,15.13,14.07,86.09,13.07,71.37,0,0,100,6.76,7.05,6.86,7.1,I
139.08,153.03,158.81,124,9,23,236,106,249,55.86,52.39,54.75,153.87,51.52,12,243,190.53,16.1,64.6,62.27,16.74,20.75,211.96,10.73,62.35,213.75,5.22,97.65,7.22,7.42,7.23,7.33,I
110.34,132.5,143.22,118,9,21,124,141,174,31.34,34.78,42.66,133.08,33.73,10,146,203.67,24.26,58.17,19.94,12.69,15.86,210,23.15,59.61,210,25,68.24,7.02,6.81,6.98,7.26,I
140.76,160.83,171.63,16,34,50,145,169,187,26.12,24.14,31.71,162.45,21.07,38,175,207.72,19.73,69.43,21.63,11.69,9.85,211.91,18.765,70.98,213.75,20,73.73,6.29,6.26,6.35,6.48,I
182.93,194.16,198.12,55,64,74,173,188,203,28.85,14.88,26.66,195,12.28,66,191,213.83,10.05,79.77,65.56,12.9,4.59,213.75,8.17,79.61,213.75,0,79.61,5.59,6.13,5.74,5.5,I
103.83,134.63,168.48,109,8,41,111,135,194,34.44,29.26,30.55,141.04,26.47,15,142,212.21,39.93,67.13,16.73,15.5,10.62,214.38,40.485,66.67,214.29,50,76.08,6.51,6.73,6.51,6.65,I
77.28,138.01,188.76,78,10,70,77,145,211,24.87,29.08,43.04,145.69,27.4,21,159,207.29,59.99,75.96,14.46,10.77,13.71,210.68,60.29,78.04,210,66.67,82.75,6.77,6.61,6.75,7.13,I
41.68,103.36,125.09,38,100,127,34,100,143,20.68,27.85,36.95,101.47,23.36,101,103,194.93,67.04,50.96,14.8,15.63,14.21,197.61,69.88,50.98,200,66.67,56.08,6.55,6.21,6.47,7.14,I
69.11,108,110.63,51,101,108,38,88,104,48.48,35.87,33.9,103.47,31.95,97,86,186.92,43.88,45.61,35.03,30.01,13.87,189.52,50.54,43.53,180,0,40.78,6.92,7.25,6.97,7.01,I
123.7,143.05,146.62,7,21,29,183,152,170,42.64,33.88,39.52,141.66,33.47,23,156,198.38,19.45,59.41,37.42,16.96,14.62,208,15.68,62.75,213.1,7.58,67.45,6.9,7.19,6.91,7.02,I
149.78,179.39,199.13,16,50,70,139,174,195,15.49,8.52,8.55,181.9,8.07,53,177,202.64,24.73,78.13,11.11,8.06,3.36,204.21,26.83,77.65,202.73,33.33,76.47,4.97,5.71,5.02,5.03,I
131.5,183.12,211.59,2,54,84,130,173,206,17.15,12.03,20.61,186.1,10.25,57,177,202.12,38.49,83.83,8.63,6.74,4.04,203.13,38.03,83.53,203.85,34.67,80.78,5.18,5.65,5.26,5.34,I
131.95,187.18,215.75,7,64,95,141,195,224,25.83,22.19,26.23,189.89,20.67,67,196,201.22,39.78,85.46,8.44,8.31,7.48,201.88,39.74,87.45,202.5,28.33,87.84,5.94,6.43,5.98,5.7,I
135.47,191.37,217.75,8,64,93,149,190,229,30.5,20.33,24.55,193.23,19.59,67,203,200.04,38.89,86.24,8.42,10.35,6.35,200.8,38.12,87.06,200,50,89.8,6.3,6.84,6.33,6.04,I
121.78,187.41,213.96,114,57,88,103,174,208,30.04,19.97,23.95,188.33,19.03,59,176,197.82,44.14,84.75,8,10.39,6.31,198.98,47,85.1,197.65,50,81.57,6.18,6.69,6.21,6,I
99.71,151.21,178.08,96,20,53,93,147,183,26.25,25.09,29.1,153.82,22.65,24,151,201.74,45.12,71.09,10.61,10.92,9.54,203.14,45.06,71.37,203.13,50,71.76,6.42,6.51,6.48,6.51,I
118.82,181,209.84,124,56,90,132,189,225,24.33,21.62,33.4,183.4,19.87,60,193,200.1,44.58,84.06,12.52,9.53,8.49,202.11,43.24,85.88,202.5,42.67,88.24,5.61,6.19,5.72,5.47,I
92.67,137.21,165.05,92,3,36,96,132,166,22.33,30.38,32.28,140.97,25.77,9,138,205.37,45.36,66.61,13.52,7.8,10.71,208.33,44.67,64.71,208.33,43.37,65.1,6.49,6.15,6.6,6.56,I
96.11,151.84,179.73,94,17,51,85,133,170,24.01,27.97,32.79,154,23.55,22,138,201.75,48.22,72.54,13.24,8.57,9.43,204.88,47.8,70.98,204.88,50,66.67,6.47,6.4,6.58,6.54,I
118.34,179.23,201.57,107,46,74,100,167,199,40.62,28.18,32.74,179.39,25.96,46,168,197,43.53,80.98,12.81,14.69,8.21,199.58,46.805,80,200.65,50,78.04,6.59,7.05,6.72,6.4,I
66.36,123.52,153.59,67,121,25,68,119,150,16.99,18.71,20.5,125.62,13.56,124,125,201.59,57.51,61.31,9.36,8.95,6.61,202.98,55.475,60.39,203.13,50,58.82,5.66,5.89,5.74,5.9,I
61.93,127.27,160.05,59,120,30,56,115,155,21.28,24.87,27.35,129.47,17.81,125,120,201.42,62.57,64.77,12.78,10.68,8.27,203.23,63.23,62.75,202.81,63.64,60.78,5.99,6.33,6.11,6.18,I
91.1,128.42,153.67,86,126,29,64,137,165,34.82,40.15,40.22,130.92,35.88,2,129,207.51,43.2,62.13,15.09,12.09,14.39,208.33,42.86,62.35,208.33,50,64.71,7.1,6.93,7.21,7.18,I
92.28,145.92,173.09,91,21,57,86,152,193,31.86,35.8,41.95,147.39,33.24,25,153,201.64,48.46,69.78,13.34,12.4,14.26,203.88,49.27,72.94,206.21,50,75.69,6.96,6.92,7.02,6.97,I
110.81,150.78,167.99,112,31,58,118,179,202,35.74,44.68,53.91,152.02,43.88,35,181,194.24,34.61,68,33.25,14.32,19.59,203.08,36.53,73.73,202.5,41.58,79.22,7.23,7.12,7.3,7.3,I
99.75,129.54,141.35,98,3,26,98,124,160,25.49,24.02,31.1,129.32,21.02,5,129,174.56,30.88,57.43,57.86,18.69,10.66,202.64,32.92,60.39,201.23,48.75,62.75,6.15,6.54,6.23,6.21,I
83.29,104.37,111.9,83,102,106,86,127,160,18.58,33.25,45.36,103.52,30.07,103,75,140.64,31,47.77,85.57,18.11,16.18,204.38,27.54,49.02,207.27,61.25,62.75,6.15,6.02,6.24,6.25,I
70.6,83.6,84.14,67,73,74,62,70,73,21.34,36.1,39.51,81.5,30.73,73,66,153.93,24.1,36.71,87.36,16.25,16.09,196.8,21.18,31.37,0,0,29.8,6.48,6.15,6.48,6.96,I
60.38,73.38,69.02,61,68,68,62,65,68,15.27,27.34,17.57,68.98,13.24,67,65,157.79,21.88,30.53,80.4,17.42,10.7,180,18.03,28.24,180,0,27.45,5.46,5.78,5.6,5.86,I
69.1,78.71,70.47,71,75,71,71,72,73,13.68,25.68,18.11,73.13,11.46,73,70,124.75,18.52,32.2,82.41,14.99,9.91,128.57,15.48,30.59,0,16.67,30.59,5.55,5.47,5.75,5.97,I
68.23,72.07,68.68,60,60,61,55,54,57,35.14,38.53,33.88,69.78,33.85,61,58,138.22,14.75,29.8,107.7,12.98,14.94,168,12.05,25.49,0,0,22.35,6.61,6.73,6.66,6.61,I
56.85,64.01,54.24,55,57,51,58,58,47,28.11,36.77,26.01,58.49,25.84,55,59,92.77,27.31,27.1,86.92,20.98,13.97,49.41,21.52,24.31,28,20,25.1,6.56,6.63,6.73,6.57,I
40.64,57.52,54.76,37,51,51,25,44,45,23.1,32.83,23.89,52.84,21.45,50,51,165.34,34.87,24.49,72.55,22.77,12.94,187.27,31.67,21.96,180,33.33,21.18,6.27,6.32,6.4,6.5,I
54.22,69.12,67.57,50,62,64,60,57,69,29.98,34.84,27.01,65.28,25.82,61,59,170.52,29.16,29.38,71.98,21.8,13.55,192,23.81,26.67,180,50,26.67,6.54,6.73,6.65,6.67,I
51.79,61.68,60.24,52,58,57,69,56,70,20.04,28.87,23.99,58.5,18.73,57,63,145.33,27.33,27.16,92,18.57,11.92,170.77,21.95,25.1,0,12.66,24.31,6.14,6.22,6.17,6.51,I
192.99,202.14,211,193,202,211,193,202,211,14.29,13.31,11.57,200.2,13.63,199,193,209.27,8.63,82.74,3.67,1.98,4.54,208.42,8.74,82.75,208.42,8.53,82.75,5.78,5.81,5.73,5.53,I
208.08,215.84,218.43,214,222,227,209,216,219,43.28,39.08,42.46,215,40.51,222,223,185.62,6.61,86.63,67.18,10.79,15.03,207.69,5.65,89.02,207.69,0,85.88,6.16,6.34,6.05,5.88,I
182.4,196.99,208.49,186,197,211,183,197,209,20.23,12.27,19.96,194.79,11.96,196,199,210.68,13.45,82.67,11.48,7.88,3.99,212.31,12.15,83.14,209.03,12.44,81.96,5.58,5.76,5.53,5.32,I
156.67,175.1,191.01,157,173,192,157,176,192,19.88,15.51,19.72,172.33,14.37,171,166,210.5,18.92,75.8,10.88,7.68,4.96,212.43,18.69,75.29,212.43,18.23,75.29,5.86,5.9,5.8,5.56,I
96.26,126.18,149.78,97,125,151,97,127,151,20.34,19.8,18.32,120.91,18.03,119,113,207.92,36.94,59.61,9.98,8.44,6.44,208.97,36.24,59.22,210,35.76,59.22,6.07,6.16,5.92,5.69,I
200.44,212.68,218.23,201,212,220,200,212,218,22.32,10.71,22.77,209.79,10.66,209,209,207.39,9.32,86.74,13.21,8.96,3.61,208.42,8.56,86.27,208.42,8.26,85.49,5.39,5.51,5.33,5.22,I
216.22,222.43,219.29,237,239,241,246,246,244,55.11,49.17,55.61,222.42,49.65,239,246,149.73,4.71,88.17,93.85,12.66,18.94,206.25,1.32,94.9,220,0,96.47,5.92,6.22,5.94,5.78,I
203.19,217.2,220.04,205,217,223,204,218,221,26.5,8.87,27.7,215.49,8.76,214,212,204.97,9.51,88.19,15.99,11.39,2.74,208.42,7.83,87.84,206.25,7.69,86.67,5.12,5.29,5.01,4.77,I
168.49,188.17,198.31,170,189,201,170,189,199,25.77,14.47,26.9,185.23,12.84,186,191,208.24,17,79.79,16.11,11.37,4.27,211.2,15.27,79.22,209.09,14.57,78.04,5.62,5.88,5.6,5.27,I
119.74,148.61,166.02,121,148,167,121,149,167,20.76,17.88,23.07,142.76,13.44,143,147,206.52,29.57,66.92,14.04,9.93,5.72,208.16,27.81,66.27,208.16,27.54,65.49,5.77,5.95,5.68,5.55,I
195.28,208.25,214.77,197,208,216,195,208,215,21.15,11.16,21.28,205.48,10.91,205,206,206.68,10.11,85.26,11.57,8.5,3.71,208.42,8.76,85.1,210,9.3,84.31,5.44,5.62,5.37,5.22,I
203.56,214.81,214.39,209,217,222,204,215,215,29.72,16.02,31.66,213.24,15.39,216,219,205.4,7.06,86.16,20.23,12.25,6.46,207.69,5.63,87.45,207.69,5.12,84.31,5.67,5.75,5.66,5.77,I
199.18,210.33,211.43,200,210,213,199,210,212,27.6,12.98,27.87,208.59,12.56,208,219,208.27,7.72,84.82,18.84,11.6,4.65,208.42,6.13,83.92,207.69,6.13,83.14,5.63,5.81,5.59,5.55,I
162.37,182.33,191.47,163,180,194,163,182,192,24.33,15.3,25.68,178.37,12.9,176,174,206.43,17.03,77,15.35,11.02,4.95,209.09,16.58,76.47,209.09,15.1,75.29,5.5,5.69,5.44,5.12,I
108.48,124.97,128.28,108,124,128,108,124,128,36.09,40.2,42.42,120.22,37.49,119,166,200.81,17.24,52.13,15.18,11.55,16.85,202.22,15.62,50.2,201.43,15.62,50.2,7.04,6.91,7,7.07,I
151.97,167.13,173.32,170,186,197,152,167,174,53.79,54.77,59.19,164.25,55.45,184,188,200.62,17.12,69.13,20.3,17.33,22.51,206.67,12.64,77.65,210,12.64,68.24,6.46,6.44,6.39,6.37,I
170.93,186.81,190.88,181,192,199,170,186,190,33.04,25.96,32.66,182.37,26.38,190,193,202.99,12.61,76.59,15.42,12.04,9.79,206.25,9.28,78.82,208.42,10.53,74.51,6.17,6.22,6.12,6.03,I
176.93,189.3,190.98,180,189,196,177,188,190,23.75,13.45,25.39,185.92,12.68,188,187,205.72,9.18,76.75,17.43,11.43,5.09,207.69,7.65,77.25,206.25,6.84,74.51,5.41,5.29,5.24,5.28,I
151.88,164.95,167.16,160,169,172,152,165,167,28.87,25.32,31.77,161.65,23.26,170,179,206.9,11.07,67.54,18.7,12.04,10.34,208.89,9.35,69.02,207.69,8.98,65.49,6.26,6.22,6.21,6.31,I
77.8,89.53,87.42,81,91,89,80,91,89,35.78,41.46,37.98,86.53,37.95,94,107,191.88,15.67,36.27,27.24,15.32,16.47,196.36,11.49,36.47,196.36,12.09,35.69,7.17,6.91,7.04,7.03,I
104.77,114.16,114.24,117,136,129,104,113,113,64.83,69.42,71.99,109.92,70.33,147,173,167.33,18.24,46.37,72.81,21.53,27.86,198.62,9.77,54.51,201.18,7.96,44.31,7.17,7.04,7.12,7.12,I
78.93,88.79,83.01,53,58,48,76,85,79,62.06,71,72.51,81.7,69.32,44,178,123.68,22.73,36.26,75.26,22.06,28.59,135,13.92,23.92,60,10.59,33.33,7.07,7.06,7.09,6.97,I
87.41,95.5,90,84,92,86,84,92,86,55.52,60.43,61.45,88.23,60.03,82,32,136.26,13.37,38.27,73.5,17.67,24.33,135,7.89,36.08,150,8.7,36.08,7.42,7.26,7.37,7.32,I
112.11,120.03,117.19,115,120,120,111,118,116,24.54,26.57,26.53,115.13,22.72,120,126,187.05,6.67,48.02,47.53,12.75,10.77,206.67,5.16,48.24,217.5,5.93,46.27,6.45,6.3,6.33,6.41,I
49.01,56.36,50.1,49,56,49,49,56,50,37.22,45.44,41.18,52.81,41.06,48,0,125.94,22.55,22.42,61.79,26.76,18.11,128.57,11.86,21.96,165,12.5,21.96,6.89,6.64,6.82,6.65,I
192.97,185.82,179.03,83,73,65.5,228,221,212,40.65,38.83,36.53,184.49,38.25,72,219,43.23,7.24,75.73,59.85,2.51,15.84,30,7.46,82.75,30,7.02,89.41,6.4,6.38,6.4,6.34,I
194.11,187.52,175.26,89,81,71,220,211,202,40.87,38.89,42.55,184.98,38.78,79,209,32.75,11.4,77.03,11.11,8.91,14.89,30,8.29,85.1,30,8.18,86.27,5.75,5.68,5.76,5.83,I
202.32,196.72,185.54,87,80,70,227,219,212,38.31,34,39.3,194.28,34.65,78,218,32.52,9.82,80.25,12.9,8.98,13.43,30,7.48,84.71,28,6.61,89.02,6.04,5.99,6,6.17,I
222.69,217.58,207.9,97,90,82,221,214,206,21.59,10.7,21.14,215.9,10.65,88,212,30.62,7.56,88.24,11.76,8.07,4.05,28,6.76,88.24,28,6.79,86.67,5.38,5.38,5.36,5.54,I
219.81,212.13,199.73,93,85,74,213,225,218,20.42,11.66,21.14,209.86,11.42,82,224,31.44,10.08,87.11,11.16,8.07,3.55,30,8.41,87.06,33.75,6.44,91.37,5.22,5,5.19,5.51,I
92.31,98.96,95.85,91,96,96,91,99,97,37.04,37.93,34.5,96.99,34.45,95,93,146.16,10.58,39.87,85.25,13.89,15.08,180,6.72,38.82,200,0,38.04,7.09,7.18,7.14,7.09,I
125.44,125.33,114.14,125,122,112,194,107,102,42.91,41.11,39.24,120.63,37.89,118,106,49.29,11.59,51.31,48.22,13.34,16.55,32.31,8.82,50.2,30,0,76.08,7.21,7.34,7.28,7.21,I
135.73,133.07,117.43,5,1,114,114,110,94,40.43,41.04,41.5,127.81,38.31,124,102,38.16,16.93,55.3,23.54,13.57,15.44,33.75,14.29,53.33,38.82,20,44.71,7.13,7.17,7.22,7.22,I
167.79,165.73,149.61,56,51,38,209,200,192,45.15,40.32,44.19,161.57,39.44,48,198,38.37,13.81,68.05,17.81,12.75,16.02,31.58,10.47,73.73,31.58,9.09,81.96,6.81,6.88,6.89,6.92,I
203.64,198.47,182.87,87,77,66,217,205,195,34.43,23.06,32.72,195.18,22.66,75,203,32.95,12.34,81.9,16.37,11.7,9.03,30,10.09,84.31,31.58,8.88,85.1,5.29,5.14,5.35,5.46,I
72.71,85.63,86.49,72,83,86,80,83,96,31.13,34.28,31.86,83.51,30.41,82,79,199.74,20,35.3,40.12,16.34,13.52,198.46,15.52,34.51,180,16.67,34.9,6.94,6.96,7,7,I
67.06,87.61,82.28,66,86,85,0,95,83,35.63,39.44,33.2,82.45,32.26,83,97,166.22,27.37,35.67,61.22,25.63,15.32,180,18.75,35.29,180,0,39.22,7.02,7.09,7.14,7.04,I
114.74,125.53,115.59,108,122,114,86,96,91,53.93,50.7,48.13,121.18,48.14,117,87,112.44,13.23,49.9,54.77,18.12,19.85,108,7.56,48.24,140,0,37.65,7.42,7.54,7.5,7.43,I
172.42,174.53,162.23,59,58,47,214,208,189,44.72,37.36,41.06,170.91,36.59,55,196,56.69,8.7,69.99,47.32,12.93,15.15,38.57,6.44,74.9,32.31,5.88,83.92,6.87,7.01,6.89,6.92,I
143.56,143.4,123.67,17,14,125,133,123,111,33.79,31.46,32.77,137.3,28.83,9,124,46.41,16.45,58.33,14.96,11.91,12.51,42.86,14.29,57.65,49.09,16.67,52.16,6.84,6.94,6.9,6.95,I
56.57,74.74,75.66,55,72,75,0,70,75,30.76,35.66,32.38,71.78,30.59,71,65,194.23,29.93,31.46,37.15,23.62,14.13,198,22.53,30.59,180,100,29.02,6.95,6.88,7.03,7.02,I
51.07,76.37,74.15,49,73,73,0,88,82,30.66,35.08,30.51,71.37,27.86,70,72,191.53,38.56,32.04,39.55,26.31,13.93,196,30.52,30.98,210,100,34.51,6.83,6.82,6.91,6.92,I
49.37,81.19,86.09,47,78,86,0,68,84,30.69,36.06,32.2,77.52,27.97,77,69,192.99,46.04,35.98,30.12,27.02,14.37,196.67,43.68,34.9,180,100,33.73,6.84,6.78,6.95,7.01,I
87.36,99.15,94.1,91,99,98,95,103,105,32.86,35.63,28.99,95.33,28.81,97,102,167.76,13.44,39.74,52.88,16.65,13.75,180,8.25,39.22,180,0,39.61,6.79,6.93,6.91,6.78,I
97.54,107.04,90.27,94,100,88,84,86,81,29.61,29.86,26.06,100.25,23.48,96,87,98.39,16.77,42.46,48.58,13.36,12,93.33,15.46,39.61,49.57,16.67,36.08,6.49,6.78,6.53,6.59,I
55.72,73.34,77.68,51,69,75,0,75,82,38.58,41.19,37.71,71.66,37.42,68,75,199.28,35.77,31.75,21.11,22.73,15.89,202.5,30.77,30.2,210,100,32.16,7.06,6.98,7.12,7.1,I
44.35,82.56,74.58,39,79,75,0,82,82,35.25,43.37,37.32,74.21,35.7,73,70,178.86,50.02,33.5,40.61,30,16.9,174.86,45.45,32.16,180,100,35.69,7.15,6.72,7.3,7.19,I
51.83,74.87,75.2,51,71,75,0,81,86,27.79,36.42,30.26,71.24,28.33,70,66,195.43,35.79,31.95,51.39,25.42,14.26,197.78,29.67,30.59,200,100,33.73,6.84,6.72,6.95,6.92,I
58.67,77.76,78.37,54,72,77,42,64,71,33.04,38.33,31.45,74.18,30.7,71,65,195.12,31.9,33.02,40.51,22.84,14.47,196.8,28.36,30.98,180,100,27.84,6.91,6.96,7.03,6.95,I
71.64,87.36,83.49,76,88,86,98,107,90,29.38,32.24,30.09,83.13,26.17,85,91,180.32,18.46,35.33,46.16,22.83,13.16,180,9.19,34.9,180,15.89,41.96,6.7,6.79,6.76,6.85,I
205.02,222.06,229.91,80,94,102,210,221,224,15.37,8.89,9.58,222.46,9.02,95,219,197.51,10.8,90.19,10.15,6.31,3.73,198.46,8.77,90.2,204.71,7.2,88.24,5.17,5.84,5.15,5.22,I
210.93,221.07,222.03,86,94,101,214,226,233,20.59,9,23.98,220.82,9.37,94,218,162.7,9.53,89.68,68.28,8.58,3.18,200,8.26,89.8,205.26,13.1,91.37,5.1,5.34,5.04,5.58,I
224.83,220.88,209.54,99,93,82,237,220,202,23.72,4.91,20.68,218.63,4.44,90,219,80.67,11.08,90.84,68.67,9.45,3.67,37.5,10.3,90.59,28.42,16.53,92.94,3.9,5.65,3.77,5.33,I
241.01,227.59,210.21,115,100,85,243,231,221,21.58,7,20.51,224.59,6.79,97,229,31.66,13.5,95.39,10.98,8.72,2.66,30,12.03,95.29,27.69,9.88,95.29,4.42,4.62,4.5,5.1,I
233.19,233.23,223.5,109,106,98,241,236,225,20.77,4.13,19.31,230.97,3.49,104,233,63.24,5.33,92.62,34.86,8.45,2.27,48,5.08,93.33,38.57,5.81,94.51,3.29,4.2,3.49,2.98,I
191.28,221.18,229.01,63,93,106,193,219,234,25.37,10.21,25.44,221.03,9.42,93,221,197.68,17.54,91.12,12.94,10.93,3.86,197.33,17.9,91.76,196.6,17.87,91.76,5.2,6.05,5.29,5.29,I
190.71,217.22,225.21,67,89,102,201,221,230,25.64,7.38,28.89,217.84,5.94,90,219,200.18,16.95,90.22,14.17,11.26,2.84,202.64,14.59,90.2,206,12.89,90.2,4.55,5.48,4.61,4.84,I
214.23,224.23,220.94,94,97,102,251,230,234,35.57,8.96,31,223.61,7.79,96,216,136.46,13.21,92.49,85.05,13.04,2.98,200,11.96,92.16,202.86,0,92.55,4.77,6.22,4.97,5.25,I
233.43,222.16,202.62,110,93,80,251,221,211,32.22,6.51,28.64,219.23,5.08,91,219,32.8,14.93,93.69,20.76,12.85,3.56,27.27,11.54,93.73,22.5,23.11,98.43,4.11,5.16,4.2,5.17,I
231.57,231.97,217.87,110,105,95,240,234,221,30.17,4.78,28.05,229.37,3.55,102,231,47.03,7.97,92.94,29.89,11.95,2.12,38.57,6.03,93.33,38.57,5.96,94.12,3.5,4.09,3.75,3.45,I
186.13,215.24,224.11,62,92,103,191,231,249,29.97,19.61,28.18,215.52,19.34,92,230,198.4,18.17,89.05,11.34,9.86,7.29,198.95,17.27,90.59,200,7.23,97.65,6.16,6.62,6.15,6.1,I
155.56,192.8,200.99,33,72,86,158,204,221,35.24,29.61,39.83,192.29,28.6,72,207,195.44,24.63,81,15.58,12.98,11.98,198.59,24.08,84.31,200,25,86.67,6.32,6.76,6.4,6.41,I
170.87,206.21,213.47,50,86,98,222,212,232,46.62,31.05,39.24,205.21,31.18,86,213,189.19,23.07,85.91,30.66,15.83,11.08,197.14,21.625,89.41,200,5.93,90.98,6.43,7.23,6.5,6.26,I
196.69,214.67,211.14,73,87,87,204,217,215,29.13,8.55,27.88,213.05,6.7,85,216,157.56,10.44,85.65,57.35,12.8,3.08,188.57,7.88,85.1,192,0.93,84.31,4.56,5.95,4.72,4.52,I
207.81,217.87,209.39,84,90,86,234,229,220,31.38,11.33,27.6,215.62,10.02,88,227,114.06,7.85,86.41,66.03,12.24,4.52,118,5.5,85.88,43.64,5.98,91.76,5.23,6.02,5.36,5.12,I
141.01,161.03,162.95,19,38,42,141,181,180,33.35,31.01,32.75,159.58,29.12,37,165,185.85,15.39,65.42,24.39,12.11,11.92,195,12.2,67.45,180,8.33,70.59,6.66,6.86,6.7,6.6,I
142.16,150.47,136.07,25,28,9,156,193,201,48.17,48.75,51.84,145.84,47.86,23,206,107.57,15.08,60.32,59.52,13.58,19,97.5,11.725,62.75,60,22.39,78.82,7.49,7.44,7.51,7.56,I
133.71,157.62,155.98,8,37,45,161,196,213,33.1,40.94,52.47,154.53,41.02,35,198,149.53,20.22,65.08,62.88,13.7,17.45,192.86,19.07,69.8,197.14,19.72,83.53,7.15,6.87,7.17,7.38,I
145.98,184.37,191.29,27,61,72,158,194,207,29.36,22.57,31.43,183.01,20.4,61,192,194.09,25.76,77.16,13.01,11.67,8.09,196.47,23.65,78.82,197.14,23.56,81.18,6.16,6.4,6.26,6.2,I
186.12,205.03,202.35,64,78,80,193,205,209,27.24,10.06,26.25,203.09,7.91,77,209,176.18,10.37,81.63,28.95,12.61,3.39,188.57,7.55,81.96,180,5.85,83.14,4.87,5.84,5.02,4.66,I
62.74,72.62,70.42,60,69,68,59,77,64,36.2,41.06,38.75,69.65,36.89,68,76,161.29,15.43,29.13,61.25,15.61,16.32,172.5,12.05,27.45,180,0,29.02,7,6.89,7.06,7.09,I
61.34,74.3,67.94,60,72,67,71,77,61,31.73,41.42,36.21,68.9,34.06,68,76,142.29,18.51,29.69,63.72,18.51,16.31,168,13.89,28.24,180,0,30.2,7.07,6.96,7.17,7.13,I
61.9,74.61,68.5,55,65,62,45,58,54,36.26,44.43,38.03,70.13,37.52,63,57,155.38,17.58,29.66,51.86,17.26,17.52,169.09,13.41,25.49,180,0,22.75,7.08,6.99,7.2,7.11,I
76.06,91.17,86.79,65,78,72,39,56,43,42.24,50.35,49.23,87.1,46.24,74,55,166.19,17.01,36.59,38.88,15.42,20.44,171.43,14.02,30.59,180,16.67,21.96,7.32,7.23,7.41,7.41,I
123.69,143.78,142.28,15,40,41,186,205,202,57.74,61.88,64.63,140.88,61,37,192,177.68,16.42,57.78,34.92,12.97,24.79,190,13.81,67.84,196.15,9.27,80.39,7.28,7.35,7.36,7.27,I
252.74,252.72,251.16,126,126,126,254,254,254,4.44,4.44,4.82,252.23,4.38,126,254,21.4,0.69,99.18,33.73,1.13,1.76,0,0,99.61,0,0,99.61,2.45,1.91,2.16,2.91,I
249.56,252.04,247.43,126,126,124,254,254,254,21.84,5.2,21.82,251.28,5.12,125,254,34.29,1.89,98.91,38.27,8.48,2.05,0,0,99.61,0,0,99.61,3.22,2.82,2.72,3.77,I
